user_id,age_group,gender,primary_platform,platforms_used,daily_usage_hours,posts_per_week,stories_per_week,likes_received_weekly,comments_received_weekly,followers_count,following_count,late_night_hours,morning_check_hours,comparison_content_pct,news_content_pct,entertainment_content_pct,avg_session_duration_min,sessions_per_day,notifications_per_day,fomo_score,engagement_ratio,follower_following_ratio,usage_intensity,late_night_pct,depression_score,anxiety_score,self_esteem_score,sleep_quality_score,life_satisfaction,loneliness_score,stress_level,body_image_score,seeks_validation_frequency,compares_to_others_frequency,has_taken_break,cyberbullying_experienced,professional_help_seeking,support_system_rating,physical_activity_hours_week,face_to_face_social_hours_week,depression_severity,anxiety_severity,sleep_quality_category,mental_health_composite
USER0071,25-34,Male,Instagram,2.0,5.38,5.0,27.0,574.0,35.0,145.5,215.0,1.93,0.94,12.0,9.3,78.8,22.7,19.0,143.0,4.6,3.918088737201365,0.6736111111111112,102.22,35.87360594795539,21.7,11.5,13.2,5.1,7.1,33.7,16.5,4.0,Rarely,Always,No,No,No,2.7,8.7,2.9,Severe,Moderate,Moderate,18.27142857142857
USER0072,25-34,Male,Twitter,5.0,2.02,12.0,34.0,194.0,26.0,1092.0,259.5,0.7,0.7,17.0,6.0,77.0,70.0,9.0,53.0,7.6,0.1774931381518755,4.191938579654511,18.18,34.65346534653465,10.4,6.1,20.1,14.3,5.5,41.9,13.2,3.1,Sometimes,Rarely,No,No,No,4.5,3.1,4.5,Moderate,Mild,Poor,19.17142857142857
USER0073,18-24,Female,YouTube,2.0,8.34,3.0,7.0,91.0,10.0,399.0,18511.0,3.84,0.61,11.5,37.6,50.9,85.6,25.0,140.0,6.2,0.2275,0.0215535868625756,208.5,46.0431654676259,23.8,3.6,38.9,8.8,3.2,24.3,33.1,4.8,Often,Sometimes,No,Yes,Yes,4.3,7.6,23.2,Severe,,Moderate,20.1
USER0074,18-24,Male,TikTok,3.0,9.0,0.0,0.0,0.0,0.0,282.0,522.0,3.33,0.76,53.9,19.1,26.9,51.150000000000006,26.0,77.0,5.5,0.0,0.5391969407265774,234.0,37.0,16.0,17.1,13.5,1.3,2.4,38.3,20.7,7.7,Often,Always,No,No,No,3.6,7.2,29.4,Moderately Severe,Severe,Good,16.27142857142857
USER0075,18-24,Female,YouTube,3.0,6.72,0.0,0.0,0.0,0.0,8.0,41.0,1.82,0.44,21.4,7.6,71.1,72.0,17.0,117.0,9.6,0.0,0.1904761904761904,114.24,27.083333333333336,26.3,3.1,26.0,7.1,3.6,35.3,6.7,4.4,Always,Never,No,Yes,No,1.1,13.4,16.0,Severe,,Moderate,20.52857142857143
USER0076,35-44,Female,Facebook,2.0,1.56,1.0,2.0,1.0,0.0,1147.0,259.5,0.6,0.79,50.6,30.1,19.2,47.3,18.0,108.0,9.6,0.0008710801393728,4.403071017274472,28.08,38.46153846153846,21.1,11.4,17.6,15.6,9.4,23.4,20.6,4.7,Rarely,Always,No,No,Yes,7.9,10.0,6.9,Severe,Moderate,Poor,19.042857142857144
USER0077,25-34,Female,Twitter,2.0,2.24,12.0,35.0,104.0,7.0,84.0,41.0,0.99,0.59,25.6,26.4,48.1,76.7,18.0,42.0,8.7,1.223529411764706,2.0,40.32000000000001,44.19642857142856,21.2,11.9,24.4,10.1,9.5,74.8,35.5,1.3,Often,Rarely,No,No,No,5.1,11.6,7.0,Severe,Moderate,Poor,11.27142857142857
USER0078,35-44,Female,Instagram,3.0,2.92,1.0,10.0,6.0,0.0,232.0,2851.0,0.62,0.67,57.6,26.1,16.4,74.5,21.0,51.0,4.2,0.0257510729613733,0.0813464235624123,61.32,21.232876712328768,18.2,12.6,27.2,15.2,9.5,66.7,2.9,6.2,Always,Never,No,Yes,Yes,7.4,7.5,20.1,Moderately Severe,Moderate,Poor,17.085714285714285
USER0079,45-54,Female,Instagram,4.0,1.47,4.0,9.0,117.0,6.0,48.0,376.0,0.49,0.63,18.4,30.8,50.8,28.4,12.0,61.0,2.9,2.3877551020408165,0.1273209549071618,17.64,33.33333333333333,17.0,20.7,36.7,14.2,3.4,49.3,35.5,5.8,Sometimes,Sometimes,No,No,No,7.5,4.4,21.0,Moderately Severe,Severe,Poor,13.685714285714283
USER0080,25-34,Prefer not to say,Instagram,5.0,3.56,6.0,16.0,50.0,7.0,340.0,60.0,1.14,0.49,45.9,29.2,24.9,60.2,13.0,182.0,8.0,0.1466275659824047,5.573770491803279,46.28,32.02247191011235,17.5,10.8,31.4,6.7,7.4,71.3,31.3,8.3,Rarely,Never,No,No,Yes,2.8,0.5,6.5,Moderately Severe,Moderate,Moderate,13.94285714285714
USER0081,18-24,Female,Snapchat,3.0,8.47,3.0,5.0,18.0,1.0,35.0,62.0,3.73,0.31,37.0,35.8,27.2,49.3,9.0,29.0,4.4,0.5,0.5555555555555556,76.23,44.03778040141676,6.4,12.0,10.8,9.9,9.1,44.3,1.3,6.9,Never,Never,No,Yes,Yes,3.0,7.7,6.4,Mild,Moderate,Moderate,20.58571428571429
USER0082,18-24,Male,Twitter,5.0,7.65,9.0,26.0,153.0,16.0,20.0,759.0,2.76,0.19,32.5,31.5,36.0,50.6,14.0,41.0,9.8,7.285714285714286,0.0263157894736842,107.1,36.07843137254901,12.9,16.5,34.2,16.7,7.3,23.9,6.7,6.2,Sometimes,Sometimes,Yes,No,No,3.5,0.1,24.2,Moderate,Severe,Poor,23.01428571428572
USER0084,35-44,Female,YouTube,4.0,2.62,4.0,10.0,87.0,12.0,145.5,244.0,1.19,0.29,56.5,9.1,34.4,54.9,23.0,45.0,2.9,0.5938566552901023,0.5938775510204082,60.260000000000005,45.41984732824427,19.5,7.9,13.7,0.9,8.5,26.9,9.5,5.0,Sometimes,Always,No,Yes,No,1.8,7.0,6.2,Severe,Mild,Good,22.142857142857142
USER0085,35-44,Female,Snapchat,3.0,1.56,0.0,0.0,0.0,0.0,188.0,1264.0,0.38,0.545,51.5,16.1,32.4,42.6,6.0,24.0,2.2,0.0,0.1486166007905138,9.36,24.35897435897436,9.6,9.6,32.8,15.6,4.7,50.3,34.8,9.7,Always,Rarely,No,No,No,4.0,9.4,8.1,Moderate,Moderate,Poor,15.900000000000002
USER0086,55+,Male,Facebook,4.0,1.67,0.0,0.0,0.0,0.0,70.0,764.0,0.76,0.545,10.9,26.1,63.0,73.6,16.0,30.0,10.0,0.0,0.0915032679738562,26.72,45.50898203592815,10.9,4.4,22.6,13.0,8.1,79.5,3.5,5.4,Rarely,Never,No,No,Yes,1.6,4.7,29.5,Moderate,Mild,Poor,16.642857142857142
USER0087,13-17,Female,Instagram,3.0,5.15,1.0,1.0,8.0,0.0,48.0,24.0,1.39,0.3,18.7,28.0,53.4,81.5,16.0,55.0,4.3,0.1632653061224489,1.92,82.4,26.99029126213592,24.8,10.1,36.3,10.4,3.8,71.7,24.6,9.9,Often,Rarely,Yes,No,No,8.9,3.8,11.3,Severe,Moderate,Poor,13.04285714285714
USER0088,18-24,Female,YouTube,2.0,4.88,5.0,6.0,104.0,7.0,93.0,37.0,2.13,0.62,44.0,11.6,44.3,33.1,29.0,164.0,9.6,1.1063829787234043,2.4473684210526314,141.52,43.64754098360656,8.1,17.0,17.1,1.4,4.9,72.4,38.2,2.8,Often,Rarely,No,No,No,2.7,14.7,2.7,Mild,Severe,Good,11.257142857142856
USER0089,25-34,Male,Twitter,3.0,3.06,6.0,17.0,16.0,1.0,146.0,121.0,1.21,0.83,40.7,35.1,24.2,86.7,24.0,76.0,7.2,0.1088435374149659,1.1967213114754098,73.44,39.54248366013072,11.1,16.4,28.5,14.4,7.4,36.1,27.5,2.2,Always,Always,No,No,Yes,1.7,7.5,13.2,Moderate,Severe,Poor,18.11428571428572
USER0091,13-17,Male,Twitter,3.0,6.3,20.0,32.0,17.0,2.0,215.0,81.0,2.04,0.545,51.5,7.4,41.1,87.6,12.0,158.0,6.6,0.0787037037037037,2.6219512195121952,75.6,32.38095238095238,24.6,14.9,18.3,13.8,5.8,37.2,27.5,2.8,Never,Sometimes,No,No,No,3.2,6.0,8.3,Severe,Severe,Poor,14.414285714285716
USER0092,18-24,Male,TikTok,2.0,4.05,2.0,4.0,74.0,4.0,140.0,687.0,1.9,0.39,16.3,21.6,62.1,71.1,25.0,138.0,2.2,0.524822695035461,0.2034883720930232,101.25,46.913580246913575,5.0,14.7,11.3,4.4,7.5,24.4,26.4,9.4,Sometimes,Often,Yes,No,No,7.0,3.4,5.7,Mild,Severe,Good,20.057142857142857
USER0093,18-24,Female,TikTok,4.0,5.12,4.0,11.0,11.0,1.0,3.0,102.0,1.33,0.9,42.3,15.0,42.7,34.4,18.0,134.0,3.0,2.75,0.029126213592233,92.16,25.9765625,22.3,20.2,33.0,20.2,6.4,35.1,7.4,2.4,Never,Rarely,Yes,No,No,9.6,13.8,14.8,Severe,Severe,Poor,18.514285714285712
USER0094,55+,Female,YouTube,4.0,1.59,4.0,11.0,50.0,3.0,285.0,258.0,0.77,0.14,18.2,9.6,72.1,51.6,8.0,81.0,4.7,0.1748251748251748,1.1003861003861004,12.72,48.42767295597484,15.1,5.3,25.1,16.0,8.6,50.9,24.2,5.3,Never,Rarely,No,Yes,No,1.8,13.0,2.4,Moderately Severe,Mild,Poor,17.114285714285714
USER0095,35-44,Prefer not to say,Instagram,5.0,2.77,1.0,10.0,52.0,5.0,516.0,79.0,0.94,0.11,22.3,30.4,47.2,81.0,21.0,75.0,7.7,0.1005802707930367,6.45,58.17,33.935018050541515,13.4,4.8,33.2,6.6,2.0,75.0,36.3,3.2,Sometimes,Never,No,Yes,Yes,5.5,3.4,24.1,Moderate,Mild,Moderate,12.871428571428572
USER0096,35-44,Male,Twitter,2.0,1.97,1.0,2.0,23.0,2.0,8.0,33.0,0.48,0.38,53.8,39.9,6.3,73.5,10.0,44.0,7.0,2.555555555555556,0.2352941176470588,19.7,24.365482233502537,25.5,3.1,17.0,9.2,6.1,64.3,4.0,5.2,Never,Sometimes,Yes,No,No,3.0,7.7,19.7,Severe,,Moderate,16.014285714285716
USER0097,13-17,Female,Snapchat,3.0,3.15,1.0,2.0,11.0,1.0,13.0,6160.0,0.73,0.3,45.1,6.8,48.0,51.150000000000006,25.0,109.0,1.7,0.7857142857142857,0.0021100470702807,78.75,23.17460317460317,24.2,6.8,19.3,8.5,3.0,73.0,5.5,5.0,Always,Always,Yes,Yes,Yes,8.1,12.8,22.5,Severe,Mild,Moderate,13.757142857142856
USER0100,35-44,Male,Snapchat,3.0,2.7,3.0,7.0,51.0,6.0,56.0,315.0,1.47,0.92,49.0,5.2,45.7,25.2,23.0,138.0,9.6,0.8947368421052632,0.1772151898734177,62.1,54.44444444444444,20.6,7.2,26.6,2.3,3.7,43.9,3.8,5.9,Never,Often,No,No,No,6.6,1.7,3.6,Severe,Mild,Good,20.74285714285714
USER0101,13-17,Male,Facebook,3.0,3.22,0.0,0.0,0.0,0.0,22.0,35.0,1.46,0.34,17.8,34.9,47.3,25.4,18.0,93.0,4.1,0.0,0.6111111111111112,57.96,45.3416149068323,22.1,14.7,14.9,5.3,7.8,32.6,25.2,7.9,Rarely,Sometimes,No,No,No,7.1,7.3,7.6,Severe,Severe,Moderate,17.085714285714285
USER0102,45-54,Male,TikTok,4.0,2.46,3.0,5.0,6.0,0.0,1509.0,124.0,1.08,0.66,34.7,39.3,26.0,57.4,16.0,194.0,6.5,0.0039735099337748,12.072,39.36,43.90243902439025,24.4,12.6,27.8,20.8,9.9,22.0,15.8,9.4,Rarely,Always,Yes,No,Yes,6.1,7.7,8.4,Severe,Moderate,Poor,20.142857142857142
USER0103,18-24,Female,Instagram,3.0,4.11,10.0,17.0,81.0,8.0,106.0,1512.0,1.8,0.59,40.6,23.4,46.4,85.9,26.0,140.0,5.2,0.7570093457943925,0.0700594844679444,106.86,43.7956204379562,25.9,14.1,16.9,8.1,7.5,72.8,6.6,3.4,Always,Never,Yes,Yes,No,10.0,1.4,7.2,Severe,Severe,Moderate,13.342857142857143
USER0104,18-24,Male,Snapchat,5.0,7.75,5.0,14.0,65.0,8.0,29.0,5.0,3.58,0.59,47.9,31.4,20.7,81.0,26.0,62.0,5.1,2.1666666666666665,4.833333333333333,201.5,46.193548387096776,11.0,14.1,32.4,15.8,1.1,57.8,20.7,4.4,Sometimes,Never,No,No,Yes,3.8,6.6,7.2,Moderate,Severe,Poor,14.885714285714286
USER0105,55+,Male,TikTok,2.0,1.34,2.0,5.0,32.0,2.0,32.0,15.0,0.59,0.43,32.6,18.9,48.5,30.3,18.0,71.0,8.1,0.9696969696969696,2.0,24.12,44.02985074626865,18.4,18.9,27.9,9.4,8.2,31.8,20.4,8.2,Sometimes,Always,No,No,No,2.1,0.6,4.1,Moderately Severe,Severe,Moderate,19.2
USER0106,25-34,Male,Snapchat,5.0,3.25,6.0,14.0,207.0,23.0,718.0,149.0,0.81,0.56,39.9,6.2,53.9,26.4,16.0,130.0,1.8,0.2878998609179415,4.786666666666667,52.0,24.923076923076927,16.1,13.0,30.1,7.8,5.4,24.7,32.0,9.3,Always,Always,No,No,No,3.1,1.0,8.1,Moderately Severe,Moderate,Moderate,19.47142857142857
USER0107,45-54,Male,Facebook,4.0,4.279999999999999,1.0,1.0,16.0,1.0,272.0,493.0,0.57,0.13,35.8,12.3,36.5,79.4,25.0,117.0,7.4,0.0586080586080586,0.5506072874493927,107.0,13.317757009345796,18.3,3.7,35.1,20.4,1.8,68.4,13.8,5.6,Sometimes,Often,No,No,Yes,10.0,2.7,2.4,Moderately Severe,,Poor,14.728571428571428
USER0108,18-24,Female,Twitter,4.0,8.51,17.0,29.0,145.0,10.0,194.0,299.0,3.04,0.32,15.6,8.1,76.3,41.1,16.0,154.0,5.5,0.7435897435897436,0.6466666666666666,136.16,35.72267920094007,14.0,5.2,39.4,8.0,8.4,63.3,19.0,7.8,Sometimes,Always,No,No,Yes,8.0,11.4,9.9,Moderate,Mild,Moderate,19.385714285714283
USER0109,25-34,Prefer not to say,YouTube,4.0,4.95,16.0,30.0,179.0,22.0,562.0,138.0,1.47,0.71,18.4,27.9,53.7,63.2,22.0,112.0,3.7,0.3179396092362344,4.043165467625899,108.9,29.696969696969692,12.2,7.0,34.4,15.7,6.5,437.95287207317534,18.2,5.6,Never,Sometimes,Yes,No,No,9.7,9.9,23.7,Moderate,Mild,Poor,-36.37898172473933
USER0110,18-24,Male,Twitter,4.0,7.82,8.0,13.0,75.0,10.0,582.0,83.0,1.7,0.91,42.5,35.6,21.9,48.5,16.0,175.0,5.9,0.1286449399656946,6.928571428571429,125.12,21.73913043478261,7.8,10.5,15.7,18.1,2.4,23.2,25.4,5.3,Rarely,Often,No,Yes,No,6.1,14.4,2.0,Mild,Moderate,Poor,17.785714285714285
USER0111,18-24,Prefer not to say,YouTube,3.0,8.01,10.0,25.0,160.0,23.0,80.0,492.0,3.94,0.84,45.0,34.4,20.7,37.9,25.0,70.0,8.9,1.9753086419753083,0.1622718052738336,200.25,49.18851435705368,25.3,11.6,16.3,14.0,5.7,57.6,18.9,7.2,Always,Always,No,No,No,1.6,7.4,8.1,Severe,Moderate,Poor,12.757142857142854
USER0112,13-17,Female,YouTube,4.0,3.6,0.0,0.0,75.0,0.0,4.0,633.0,1.61,0.17,21.3,30.6,48.1,78.9,21.0,126.0,9.0,15.0,0.0063091482649842,75.60000000000001,44.72222222222222,6.2,8.9,25.1,12.2,5.5,29.8,2.1,8.8,Never,Never,No,No,No,7.8,2.2,18.8,Mild,Mild,Poor,23.7
USER0113,18-24,Male,Snapchat,4.0,8.19,5.0,13.0,16.0,1.0,55.0,26.0,2.18,0.54,46.9,23.4,29.7,80.9,19.0,113.0,4.9,0.2857142857142857,2.037037037037037,155.61,26.617826617826623,15.3,19.1,25.6,19.8,4.2,72.5,20.05,4.2,Rarely,Always,No,No,No,4.6,9.5,22.3,Moderately Severe,Severe,Poor,10.892857142857142
USER0114,18-24,Female,Facebook,4.0,6.32,1.0,2.0,29.0,1.0,2602.0,150.0,2.48,0.71,16.6,13.2,70.2,86.3,20.0,153.0,5.6,0.0111409911640414,17.2317880794702,126.4,39.24050632911392,5.5,4.6,12.8,4.9,4.8,41.1,0.7,5.4,Rarely,Rarely,No,No,No,1.9,2.6,22.0,Mild,Mild,Good,22.08571428571429
USER0115,25-34,Male,YouTube,2.0,5.57,0.0,0.0,0.0,0.0,58.0,2.0,1.9,0.66,33.5,20.7,45.9,15.4,5.0,59.0,1.3,0.0,19.33333333333333,27.85,34.1113105924596,16.0,12.35,35.9,5.3,7.1,71.7,17.2,1.5,Sometimes,Never,No,No,Yes,3.2,7.5,23.2,Moderately Severe,Moderate,Moderate,16.65
USER0116,13-17,Male,TikTok,5.0,4.279999999999999,6.0,15.0,22.0,1.0,46.0,1137.0,2.37,0.58,54.0,25.1,20.9,89.5,8.0,69.0,4.6,0.4680851063829787,0.0404217926186291,34.239999999999995,55.37383177570094,12.1,7.3,29.5,1.0,2.5,41.3,13.9,2.0,Often,Always,No,No,No,6.3,2.5,3.0,Moderate,Mild,Good,21.12857142857143
USER0117,18-24,Female,Facebook,5.0,8.41,18.0,36.0,541.0,65.0,14.0,1052.0,1.78,0.88,22.8,28.3,48.9,24.1,15.0,155.0,1.6,36.06666666666667,0.0132953466286799,126.15,21.16527942925089,24.4,9.0,20.5,18.4,7.4,26.3,38.3,9.2,Often,Often,Yes,No,No,7.2,2.5,16.6,Severe,Mild,Poor,15.414285714285716
USER0118,13-17,Female,Instagram,4.0,7.71,17.0,44.0,417.0,35.0,121.0,253.0,3.01,0.92,40.6,35.6,23.8,54.7,25.0,198.0,8.4,3.418032786885246,0.4763779527559055,192.75,39.0402075226978,16.1,12.7,17.3,9.5,7.0,29.9,35.7,4.5,Often,Never,No,No,No,7.0,7.6,10.1,Moderately Severe,Moderate,Moderate,16.628571428571426
USER0119,25-34,Female,Facebook,4.0,3.18,4.0,9.0,42.0,4.0,178.0,2388.0,1.26,0.86,44.6,20.0,35.3,79.6,19.0,60.0,4.5,0.2346368715083799,0.0745081624110506,60.42,39.62264150943396,26.3,17.4,21.4,3.5,8.0,36.7,36.6,2.1,Sometimes,Often,No,No,No,3.7,9.7,18.2,Severe,Severe,Good,15.12857142857143
USER0120,25-34,Male,Facebook,5.0,5.67,6.0,9.0,46.0,6.0,2015.0,12.0,2.33,0.545,28.7,10.8,60.4,72.1,28.0,81.0,5.7,0.0228174603174603,155.0,158.76,41.09347442680777,25.2,16.8,26.2,19.5,6.3,28.6,22.3,1.4,Never,Often,No,No,Yes,3.7,4.9,1.3,Severe,Severe,Poor,16.485714285714288
USER0121,18-24,Female,Twitter,5.0,5.7,0.0,0.0,0.0,0.0,29.0,26.0,2.83,0.51,44.4,9.9,45.7,54.9,8.0,37.0,2.9,0.0,1.0740740740740742,45.6,49.64912280701754,22.7,20.2,18.7,2.4,9.6,41.7,19.4,9.4,Never,Sometimes,No,No,No,8.5,14.6,10.7,Severe,Severe,Good,17.214285714285715
USER0122,45-54,Female,Twitter,5.0,1.32,0.0,0.0,0.0,0.0,455.0,143.0,0.31,0.96,25.7,36.1,38.2,21.6,20.0,47.0,1.3,0.0,3.1597222222222223,26.4,23.484848484848484,10.4,4.4,35.7,6.1,1.4,73.4,26.7,8.7,Sometimes,Always,Yes,No,Yes,2.6,9.5,26.7,Moderate,Mild,Moderate,15.214285714285714
USER0123,55+,Male,YouTube,5.0,1.31,0.0,0.0,0.0,0.0,12869.0,9.0,0.36,0.28,12.9,23.4,70.1,55.9,9.0,124.0,10.0,0.0,1286.9,11.79,27.480916030534345,18.9,15.0,13.1,14.0,5.1,39.6,23.3,4.8,Always,Always,No,Yes,No,4.4,11.0,21.5,Moderately Severe,Severe,Poor,14.500000000000002
USER0124,18-24,Male,TikTok,5.0,6.44,6.0,17.0,63.0,8.0,1342.0,8308.0,2.49,0.28,29.8,6.4,63.9,24.9,19.0,127.0,4.2,0.046909903201787,0.1615116139126248,122.36,38.66459627329193,25.0,14.4,19.4,16.4,5.5,64.8,5.3,5.4,Often,Often,No,No,No,3.6,13.0,22.0,Severe,Severe,Poor,13.357142857142858
USER0125,25-34,Male,YouTube,3.0,2.52,7.0,16.0,142.0,19.0,74.0,482.0,0.87,0.88,39.4,18.1,42.4,48.1,20.0,185.0,4.3,1.893333333333333,0.1532091097308488,50.4,34.523809523809526,23.3,15.8,27.4,2.3,7.4,51.7,14.7,8.1,Never,Never,No,No,No,2.7,12.5,2.2,Severe,Severe,Good,17.628571428571426
USER0126,35-44,Female,Snapchat,5.0,3.95,4.0,7.0,65.0,8.0,450.0,287.0,1.03,0.2,52.7,20.4,26.9,51.150000000000006,11.0,25.0,9.7,0.1441241685144124,1.5625,43.45,26.075949367088608,21.7,6.8,24.6,14.6,7.8,53.5,14.5,5.3,Often,Rarely,No,No,No,6.4,7.2,10.0,Severe,Mild,Poor,16.87142857142857
USER0127,18-24,Prefer not to say,TikTok,3.0,6.38,14.0,10.0,451.0,36.0,1342.0,1923.0,1.81,0.29,57.9,5.3,36.8,21.7,5.0,27.0,4.1,0.3358153387937453,0.6975051975051975,31.9,28.369905956112856,5.1,16.8,18.3,6.9,8.6,40.1,5.4,8.2,Always,Rarely,No,No,Yes,1.7,2.6,4.3,Mild,Severe,Moderate,21.457142857142856
USER0128,25-34,Female,Snapchat,4.0,2.02,11.0,17.0,117.0,15.0,298.0,818.0,0.47,0.46,35.8,14.8,39.0,41.2,7.0,165.0,9.5,0.391304347826087,0.3638583638583638,14.14,23.267326732673265,9.2,15.4,11.4,10.4,1.3,52.2,14.8,7.1,Never,Always,No,Yes,No,4.2,6.0,23.7,Moderate,Severe,Poor,14.428571428571429
USER0129,13-17,Male,Snapchat,4.0,3.5,14.0,40.0,126.0,9.0,290.0,29.0,1.45,0.7,20.6,35.2,44.2,45.4,27.0,77.0,5.3,0.4329896907216495,9.666666666666666,94.5,41.42857142857142,9.1,3.2,37.3,10.6,4.1,50.4,16.3,9.4,Often,Always,Yes,No,No,1.6,3.2,19.2,Moderate,,Poor,20.7
USER0130,18-24,Female,Instagram,5.0,5.1,0.0,0.0,0.0,0.0,36.0,699.0,2.12,0.88,32.7,33.8,33.6,33.1,22.0,168.0,8.2,0.0,0.0514285714285714,112.2,41.5686274509804,5.6,13.7,38.7,16.7,4.1,43.6,38.9,9.9,Rarely,Often,No,Yes,No,8.1,7.7,11.6,Mild,Moderate,Poor,16.771428571428572
USER0131,25-34,Male,Facebook,5.0,2.57,7.0,16.0,114.0,7.0,4.0,95.0,1.09,0.39,10.0,22.9,67.1,82.2,19.0,104.0,4.1,22.8,0.0416666666666666,48.83,42.41245136186771,14.9,19.2,15.5,16.9,1.2,20.2,22.4,3.2,Rarely,Often,No,No,Yes,5.5,8.5,14.1,Moderately Severe,Severe,Poor,16.185714285714283
USER0132,45-54,Female,Snapchat,4.0,2.86,10.0,16.0,187.0,19.0,224.0,1648.0,1.35,0.95,31.1,18.2,50.7,66.5,17.0,89.0,6.7,0.8311111111111111,0.1358399029714978,48.62,47.20279720279721,15.1,13.6,25.8,2.8,2.8,72.7,36.2,1.4,Rarely,Often,Yes,Yes,No,3.0,12.7,14.5,Moderately Severe,Moderate,Good,11.428571428571429
USER0133,35-44,Male,TikTok,3.0,1.85,5.0,2.0,14.0,0.0,221.0,500.0,0.52,0.53,41.7,40.0,18.3,52.5,15.0,102.0,2.9,0.063063063063063,0.4411177644710579,27.75,28.10810810810811,23.4,13.0,25.1,10.4,9.5,55.7,14.1,9.4,Always,Always,Yes,No,No,7.9,13.7,14.5,Severe,Moderate,Poor,16.642857142857142
USER0134,18-24,Female,Facebook,4.0,4.01,15.0,36.0,281.0,6.0,3801.0,79.0,1.25,0.88,46.5,27.7,25.8,37.1,8.0,137.0,7.6,0.0739084692267227,47.5125,32.08,31.17206982543641,16.6,8.9,11.6,13.7,2.1,29.1,26.7,2.6,Never,Always,No,Yes,Yes,4.1,2.3,13.6,Moderately Severe,Mild,Poor,15.685714285714283
USER0136,18-24,Male,Instagram,5.0,8.53,5.0,8.0,121.0,16.0,119.0,101.0,3.66,0.51,23.4,12.7,63.9,16.3,24.0,165.0,2.1,1.0083333333333333,1.1666666666666667,204.72,42.9073856975381,16.1,11.5,19.1,11.3,5.4,65.4,13.7,1.5,Sometimes,Rarely,Yes,No,No,9.7,11.2,13.4,Moderately Severe,Moderate,Poor,14.414285714285713
USER0137,18-24,Female,Snapchat,5.0,5.71,15.0,32.0,392.0,41.0,12.0,708.0,2.65,0.71,37.3,34.0,28.6,44.9,12.0,31.0,3.1,30.153846153846157,0.0169252468265162,68.52,46.40980735551664,11.6,5.3,28.8,10.7,7.1,75.5,6.8,9.9,Often,Always,No,Yes,No,7.4,9.2,13.3,Moderate,Mild,Poor,17.442857142857143
USER0138,18-24,Female,Facebook,4.0,6.37,0.0,0.0,0.0,0.0,10434.0,533.0,2.5,0.61,48.8,12.2,39.0,51.150000000000006,24.0,124.0,2.3,0.0,19.53932584269663,152.88,39.24646781789639,10.5,7.3,37.8,4.9,9.7,20.7,36.1,1.9,Often,Never,No,No,No,8.6,13.7,27.4,Moderate,Mild,Good,23.81428571428572
USER0139,35-44,Female,Facebook,4.0,2.47,5.0,7.0,41.0,3.0,11.0,1446.0,1.02,0.16,17.4,5.3,622.9258456259,46.2,12.0,156.0,4.2,3.4166666666666665,0.0076019350380096,29.64,41.29554655870445,22.0,13.5,26.8,0.3,7.5,24.0,16.5,3.7,Rarely,Always,Yes,No,No,2.6,4.6,19.5,Severe,Moderate,Good,22.071428571428573
USER0140,45-54,Male,YouTube,2.0,4.279999999999999,0.0,0.0,0.0,0.0,1.0,3866.0,0.25,0.25,32.3,12.3,55.4,89.6,18.0,90.0,6.9,0.0,0.0002585983966899,77.03999999999999,5.841121495327103,17.7,18.6,33.7,20.3,6.4,71.6,33.6,7.5,Often,Often,No,No,No,8.0,12.6,5.1,Moderately Severe,Severe,Poor,10.52857142857143
USER0142,35-44,Female,Facebook,3.0,2.12,4.0,10.0,37.0,2.0,2887.0,464.0,0.74,0.11,10.5,23.4,72.1,18.5,25.0,52.0,5.6,0.0128116343490304,6.208602150537635,53.0,34.90566037735849,23.2,11.4,17.9,1.5,6.8,25.1,20.05,6.3,Always,Often,No,Yes,No,8.1,2.0,10.7,Severe,Moderate,Good,19.89285714285714
USER0143,35-44,Male,YouTube,2.0,2.57,0.0,0.0,0.0,0.0,90.0,934.0,1.28,0.14,48.1,18.0,42.5,19.3,16.0,69.0,6.6,0.0,0.0962566844919786,41.12,49.80544747081713,24.5,12.3,22.0,19.0,1.8,59.1,24.3,3.4,Never,Rarely,No,No,No,7.2,3.8,25.2,Severe,Moderate,Poor,10.771428571428572
USER0144,55+,Female,Snapchat,2.0,4.279999999999999,1.0,1.0,14.0,1.0,152.0,259.5,0.36,0.14,11.8,11.1,77.1,47.4,22.0,121.0,4.8,0.0915032679738562,0.5834932821497121,94.15999999999998,8.41121495327103,14.9,20.8,10.7,8.0,2.6,34.6,29.5,8.9,Often,Rarely,Yes,Yes,No,4.3,6.5,7.4,Moderately Severe,Severe,Moderate,13.87142857142857
USER0145,18-24,Male,Twitter,2.0,5.41,4.0,8.0,57.0,5.0,937.0,17.0,2.04,0.27,26.6,34.9,38.5,37.1,26.0,102.0,1.9,0.0607675906183368,52.05555555555556,140.66,37.70794824399261,14.4,7.2,30.0,10.5,8.1,35.6,37.4,5.7,Rarely,Sometimes,Yes,No,Yes,1.3,7.9,10.8,Moderately Severe,Mild,Poor,18.585714285714285
USER0146,35-44,Female,Snapchat,2.0,3.32,9.0,13.0,148.0,19.0,0.0,2312.0,0.71,0.36,56.6,18.7,24.7,46.2,18.0,29.0,9.8,148.0,0.0,59.76,21.385542168674696,26.2,6.1,33.8,6.6,3.0,57.8,27.9,9.9,Sometimes,Sometimes,No,Yes,Yes,7.0,9.9,22.7,Severe,Mild,Moderate,14.885714285714288
